Date,btc_market_price,btc_total_bitcoins,btc_market_cap,btc_trade_volume,btc_blocks_size,btc_avg_block_size,btc_n_orphaned_blocks,btc_n_transactions_per_block,btc_median_confirmation_time,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction_percent,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions,btc_n_transactions_total,btc_n_transactions_excluding_popular,btc_n_transactions_excluding_chains_longer_than_100,btc_output_volume,btc_estimated_transaction_volume,btc_estimated_transaction_volume_usd
2011-03-20 00:00:00,0.79,5714150.0,4514178.5,4477.7964,10.0,0.006207824,0.0,12.0,0.0,0.473444456444,76192.6193475,4938.29,1.3370787,14.1344447822,1.84678010471,2378.0,2674.0,349167.0,2674.0,2674.0,122537.413508,44225.0,34938.0
2011-03-22 00:00:00,0.799646,5728200.0,4580532.2172,9475.2216,12.0,0.005704,0.0,14.0,0.0,0.477232012096,76192.6193475,5046.565906,11.2703,7.9501912416,2.19320552195,3504.0,2301.0,358790.0,2301.0,1978.0,207804.871847,79382.0,63477.0
2011-03-24 00:00:00,0.9,5743200.0,5168880.0,12328.2456,13.0,0.00499834210526,0.0,18.0,0.0,0.575708459036,76192.6193475,6848.1,9.62159233,6.9746691511,3.08751127142,3802.0,2218.0,365376.0,2218.0,1538.0,260657.815107,109095.0,98185.0
2011-03-26 00:00:00,0.905,5758350.0,5211306.75,10228.0854,14.0,0.00749824822695,0.0,10.0,0.0,0.483475502412,68977.7846302,6383.87,4.7801,6.28072401859,2.13721794443,3808.0,2987.0,370450.0,2987.0,2388.0,408306.665274,112312.0,101642.0
2011-03-28 00:00:00,0.8575,5774150.0,4951333.625,10177.7715,15.0,0.00751121472393,0.0,9.0,0.0,0.558911396405,68977.7846302,6992.055,4.863,12.1894039918,2.04446052632,5102.0,3420.0,376142.0,3420.0,2201.0,157029.051812,66894.0,57362.0
2011-03-30 00:00:00,0.795,5789650.0,4602771.75,2542.3938,15.0,0.00389839102564,0.0,12.0,0.0,0.534909066498,68977.7846302,6203.385,3.93090001,14.3013895556,3.81746769231,2870.0,1625.0,380682.0,1625.0,1516.0,116933.288285,54561.0,43376.0
2011-04-01 00:00:00,0.79997,5808500.0,4646625.745,2485.6806,15.0,0.00334802857143,0.0,12.0,0.0,0.600058247674,68977.7846302,7002.13741,3.1,18.2718234997,4.45145417038,2785.0,1573.0,384461.0,1573.0,1463.0,90372.3729726,47904.0,38322.0
2011-04-03 00:00:00,0.7998,5826300.0,4659874.74,3066.4842,15.0,0.0034141257485,0.0,10.0,0.0,0.572627013495,68977.7846302,6680.7294,3.15010002,14.7772698522,4.1676415471,2708.0,1603.0,387868.0,1603.0,1603.0,107196.00132,56526.0,45209.0
2011-04-05 00:00:00,0.71,5845400.0,4150234.0,6519.301,15.0,0.00406278217822,0.0,9.0,0.0,0.692638663029,68977.7846302,7174.55,5.4307,15.6121471126,3.1578125,3741.0,2272.0,392467.0,2272.0,1953.0,151570.136522,64725.0,45955.0
2011-04-07 00:00:00,0.7677,5860450.0,4499067.465,8124.7425,15.0,0.00401234567901,0.0,12.0,0.0,0.663134715812,82345.644113,6220.6731,3.1702,11.9632820873,3.37712980456,3057.0,1842.0,396077.0,1842.0,1666.0,122171.951166,67732.0,51998.0
2011-04-09 00:00:00,0.7676,5876200.0,4510571.12,8968.356,15.0,0.00397670440252,0.0,18.0,0.0,0.650854443297,82345.644113,6105.4904,4.18,12.6460694779,3.49084642653,3078.0,1749.0,399526.0,1749.0,1637.0,145607.408442,62897.0,48280.0
2011-04-11 00:00:00,0.781,5892300.0,4601886.3,11277.3661,15.0,0.00495605194805,0.0,11.0,0.0,0.630387322439,82345.644113,6016.824,4.72078885,16.5758597987,3.20214156466,3040.0,1879.0,403058.0,1879.0,1753.0,85909.9300101,46477.0,36299.0
2011-04-13 00:00:00,1.0,5910700.0,5910700.0,40359.7308,15.0,0.0049487960199,0.0,17.0,0.0,0.822778258508,82345.644113,10053.0,3.67138575,13.5050669189,4.05362903226,3759.0,2480.0,407557.0,2480.0,2371.0,191554.50993,74439.0,74439.0
2011-04-15 00:00:00,1.08999,5925600.0,6458844.744,50304.61,16.0,0.00712181481481,0.0,22.0,0.0,0.552612263177,82345.644113,7359.61248,2.15104348,7.35238803984,3.67796725637,3050.0,2001.0,412526.0,2001.0,1745.0,141473.837665,91834.0,100098.0
2011-04-17 00:00:00,1.085,5942850.0,6447992.25,26163.756,17.0,0.00477456741573,0.0,13.0,0.0,0.728629502559,82345.644113,9657.585,1.9425,1.23692892051,4.16275215517,3531.0,2320.0,416826.0,2320.0,2091.0,1376826.7285,719605.0,780771.0
2011-04-19 00:00:00,1.19,5957700.0,7089663.0,14816.9414,18.0,0.00893185815603,0.0,15.0,0.0,0.647277934068,92347.5909521,8395.45,5.88128213,0.419674354286,2.3536445192,5118.0,3567.0,423104.0,3567.0,2551.0,2177926.08471,1681065.0,2000468.0
2011-04-21 00:00:00,1.1979,5973150.0,7155236.385,46368.9142,19.0,0.00415923636364,0.0,14.0,0.0,0.757452901569,92347.5909521,9886.2687,3.63999931,13.4349150876,5.17064262552,3310.0,1912.0,428189.0,1912.0,1912.0,136189.274825,61429.0,73586.0
2011-04-23 00:00:00,1.549,5990300.0,9278974.7,103261.558,19.0,0.00487695294118,0.0,22.0,0.0,0.780406019799,92347.5909521,13174.245,5.3103,10.2656485509,6.27345,3399.0,2100.0,432551.0,2100.0,1874.0,136771.92901,82849.0,128333.0
2011-04-25 00:00:00,1.701,6007600.0,10218927.6,21285.128,21.0,0.00595885638298,0.0,21.0,0.0,0.863037245425,92347.5909521,16001.307,7.87326592,20.9366408109,6.35981995231,4110.0,2516.0,437563.0,2516.0,2134.0,103284.593499,44931.0,76427.0
2011-04-27 00:00:00,1.95,6026750.0,11752162.5,62474.4414,23.0,0.0101313578947,0.0,14.0,0.0,0.872218492716,92347.5909521,18540.6,8.94869711,17.6377014684,4.07485714286,6329.0,4550.0,444866.0,4550.0,2648.0,206468.006932,53907.0,105119.0
2011-04-29 00:00:00,2.7,6044800.0,16320960.0,149125.2588,25.0,0.00657982178218,0.0,15.0,0.0,0.927305976467,92347.5909521,27288.9,7.01488483,4.96121180408,7.85518134715,5505.0,3474.0,451958.0,3474.0,2695.0,771476.074942,203720.0,550045.0
2011-05-01 00:00:00,4.09,6063850.0,24801146.5,143724.2998,27.0,0.00939803061224,0.0,16.0,0.0,1.06853945167,109670.133292,40126.99,11.51184732,12.2677460247,8.63317340792,7135.0,4648.0,460628.0,4648.0,2991.0,203700.347561,79974.0,327093.0
2011-05-03 00:00:00,3.49,6083100.0,21230019.0,56171.6776,29.0,0.00605021256039,0.0,13.0,0.0,1.12850850253,109670.133292,36135.46,4.72487624,11.2287339973,11.1701576507,5240.0,3235.0,466382.0,3235.0,2653.0,180504.064797,92210.0,321812.0
2011-05-05 00:00:00,3.5,6103800.0,21363300.0,52344.6594,31.0,0.0059795,0.0,15.0,0.0,1.24299487235,109670.133292,39924.5,7.74210231,14.9331123189,11.7459546926,5773.0,3399.0,472748.0,3399.0,3399.0,159916.092208,76387.0,267356.0
2011-05-07 00:00:00,3.7,6124700.0,22661390.0,64378.1769,33.0,0.00643911415525,0.0,16.0,0.0,1.19392928529,109670.133292,40537.2,6.804853,10.9689440528,10.4235536128,6110.0,3889.0,479886.0,3889.0,3438.0,299762.894262,99882.0,369563.0
2011-05-09 00:00:00,3.937,6147450.0,24202510.65,43779.534,35.0,0.0061431686747,0.0,17.0,0.0,1.35748124218,109670.133292,49058.957,11.69832794,17.1630923285,13.7806058989,6323.0,3560.0,486223.0,3560.0,3560.0,380676.632751,72603.0,285840.0
2011-05-11 00:00:00,6.065,6166800.0,37401642.0,281244.9525,37.0,0.00811867379679,0.0,18.0,0.0,1.46331460282,157416.401844,56762.335,9.66501217,8.19216776294,17.3479018949,5921.0,3272.0,492642.0,3272.0,3272.0,185354.499218,114243.0,692885.0
2011-05-13 00:00:00,8.45,6185050.0,52263672.5,478745.2076,40.0,0.0100488656716,0.0,17.0,0.0,1.57286756773,157416.401844,85015.45,11.3227713,3.10505843653,19.30414396,7624.0,4404.0,499682.0,4404.0,4404.0,467029.438563,324020.0,2737966.0
2011-05-15 00:00:00,8.55,6208850.0,53085667.5,123307.4238,42.0,0.008049,0.0,21.0,0.0,1.78414828579,157416.401844,97589.7,14.44747033,4.19432147788,24.4585714286,7124.0,3990.0,508021.0,3990.0,3887.0,442071.429751,272130.0,2326710.0
2011-05-17 00:00:00,8.38901,6233050.0,52289118.7805,265797.8592,44.0,0.00725489615385,0.0,21.0,0.0,2.03455506274,157416.401844,109166.18713,13.29486724,9.41569596978,25.0668627164,9093.0,4355.0,516536.0,4355.0,4238.0,297603.682606,138205.0,1159406.0
2011-05-19 00:00:00,7.34,6256250.0,45920875.0,170077.4136,48.0,0.0118703093923,0.0,18.0,0.0,2.19641646329,244112.487774,66559.12,18.61140679,16.294872663,12.9719586825,11265.0,5131.0,526664.0,5131.0,4548.0,166850.211331,55649.0,408467.0
2011-05-21 00:00:00,6.6036,6278100.0,41458061.16,185738.043,51.0,0.00932999530516,0.0,21.0,0.0,2.58473318608,244112.487774,70453.8084,19.00720349,2.49187413703,14.6109100788,9193.0,4822.0,536289.0,4822.0,3890.0,694878.546352,428152.0,2827342.0
2011-05-23 00:00:00,7.45,6304650.0,46969642.5,250487.148,55.0,0.00849203610108,0.0,32.0,0.0,3.36136663166,244112.487774,103324.05,19.12275662,15.7351932384,17.8916103896,10157.0,5775.0,547511.0,5775.0,4168.0,462051.835845,88140.0,656643.0
2011-05-25 00:00:00,7.51,6334000.0,47568340.0,511118.5212,59.0,0.00874825684932,0.0,31.0,0.0,3.54339009547,244112.487774,109803.71,21.39997947,19.3754540644,17.7906205444,12928.0,6172.0,559245.0,6172.0,4668.0,407506.825814,75461.0,566716.0
2011-05-27 00:00:00,8.92,6359800.0,56729416.0,125124.0528,63.0,0.010893479798,0.0,34.0,0.0,4.28033532741,434877.045528,88450.72,16.43284651,2.84288284261,16.1083081406,9863.0,5491.0,571554.0,5491.0,4278.0,596236.987628,348801.0,3111304.0
2011-05-29 00:00:00,8.4992,6376200.0,54192599.04,62146.582,65.0,0.0111636878613,0.0,41.0,0.0,3.73988894768,434877.045528,73637.0688,14.43394585,13.9850515577,15.5845648254,9270.0,4725.0,581333.0,4725.0,3832.0,262939.8117,61952.0,526541.0
2011-05-31 00:00:00,9.4998,6391350.0,60716546.73,406654.5384,68.0,0.0175993066667,0.0,39.0,0.0,3.24267827834,434877.045528,71438.496,20.95768475,11.2169291064,11.5167654361,12252.0,6203.0,592371.0,6203.0,4589.0,295010.674977,67042.0,636881.0
2011-06-02 00:00:00,10.57,6409750.0,67751057.5,414987.8997,73.0,0.0161606894737,0.0,51.0,0.0,4.10739248589,434877.045528,100679.25,25.08212749,11.7503549352,14.0672418611,12768.0,7157.0,605597.0,7157.0,5171.0,330587.280556,81061.0,856819.0
2011-06-04 00:00:00,17.41,6430700.0,111958487.0,729840.3294,80.0,0.0176929212963,0.0,57.0,0.0,4.66945672081,434877.045528,188567.71,31.68367067,12.3904168134,21.4940966602,16750.0,8773.0,622744.0,8773.0,4904.0,514581.681193,87414.0,1521884.0
2011-06-06 00:00:00,19.23,6453600.0,124102728.0,1017006.9962,86.0,0.015958724,0.0,48.0,0.0,7.04978032426,567269.530162,240874.98,26.458909,11.525414762,24.5590314029,17688.0,9808.0,640713.0,9808.0,6033.0,834087.58302,108682.0,2089946.0
2011-06-08 00:00:00,31.9099,6471200.0,206495344.88,2859210.61,94.0,0.027564,0.0,49.0,0.0,5.16043919736,567269.530162,293220.0711,39.21740563,5.97230505791,25.7346033965,20730.0,11394.0,660811.0,11394.0,6739.0,682341.044513,153860.0,4909663.0
2011-06-10 00:00:00,35.0,6493100.0,227258500.0,2274776.294,103.0,0.0205208097345,0.0,50.0,0.0,6.37300141313,567269.530162,396795.0,37.85372624,10.3226663766,35.3240452239,21061.0,11233.0,684211.0,11233.0,7192.0,865325.442787,109826.0,3843920.0
2011-06-12 00:00:00,24.99,6516600.0,162849834.0,2450857.3336,111.0,0.0207991260504,0.0,64.0,0.0,6.7113908687,567269.530162,298405.59,41.15152999,1.9247251256,25.5746991772,21909.0,11668.0,707041.0,11668.0,6534.0,1875945.14562,620400.0,15503803.0
2011-06-14 00:00:00,20.99,6540100.0,137276699.0,696002.8075,121.0,0.0229390444444,0.0,52.0,0.0,6.34480229184,567269.530162,236830.17,33.47003135,3.78163333002,18.7930622123,23877.0,12602.0,731881.0,12602.0,6337.0,1555268.18289,298363.0,6262642.0
2011-06-16 00:00:00,19.96,6564250.0,131022430.0,927952.3604,131.0,0.0250518059701,0.0,39.0,0.0,8.76232250942,876954.493514,201216.76,31.72265722,7.62264194383,17.0855701792,22537.0,11777.0,757830.0,11777.0,6082.0,9235676.42578,132251.0,2639725.0
2011-06-18 00:00:00,17.2,6583350.0,113233620.0,570006.262,140.0,0.024158049505,0.0,44.0,0.0,8.80591615375,876954.493514,174236.0,30.27588907,8.71746059353,14.4894802495,23543.0,12025.0,781403.0,12025.0,7567.0,1375764.23658,116204.0,1998701.0
2011-06-20 00:00:00,17.35,6605900.0,114612365.0,,148.0,0.0200485086207,0.0,63.0,0.0,10.1137254835,876954.493514,201624.35,21.06156276,1.38864191308,17.8776689129,23113.0,11278.0,804159.0,11278.0,8032.0,5015069.73393,836861.0,14519535.0
2011-06-22 00:00:00,15.05,6630950.0,99795797.5,,155.0,0.0163195481481,0.0,71.0,0.0,11.7702839679,876954.493514,203430.85,17.88992398,11.0336486745,17.2253048264,24881.0,11810.0,825121.0,11810.0,7789.0,3232503.74253,122507.0,1843731.0
2011-06-24 00:00:00,16.7501,6654850.0,111469402.985,,163.0,0.017696625,0.0,57.0,0.0,16.4544049245,1379192.28823,201252.4515,15.10772997,11.319272014,18.0754851356,22763.0,11134.0,846767.0,11134.0,7349.0,4528661.4149,106146.0,1777963.0
2011-06-26 00:00:00,17.51001,6670150.0,116794393.201,234690.7687,171.0,0.0264212516129,0.0,52.0,0.0,10.6268031804,1379192.28823,136087.79772,22.58593178,12.3532116855,13.2149735599,20531.0,10298.0,866582.0,10298.0,7630.0,6549819.1346,62915.0,1101639.0
2011-06-28 00:00:00,17.52,6685800.0,117135216.0,413060.6795,180.0,0.0301092679739,0.0,49.0,0.0,10.4896831394,1379192.28823,134395.92,21.04399723,5.11188619012,12.3389570327,22877.0,10892.0,888912.0,10892.0,8374.0,4785676.89404,150062.0,2629087.0
2011-06-30 00:00:00,17.5,6703700.0,117314750.0,577209.2469,188.0,0.0231412928177,0.0,56.0,0.0,12.4093637139,1379192.28823,158690.0,18.31708499,9.08174532326,16.0536165908,20088.0,9885.0,908955.0,9885.0,8865.0,1678315.56371,99849.0,1747351.0
2011-07-02 00:00:00,16.49,6721450.0,110836710.5,302108.8172,196.0,0.0252553828571,0.0,69.0,0.0,11.9980035908,1379192.28823,144567.83,17.63908177,9.63064782467,15.2917103871,31999.0,9454.0,927859.0,9454.0,8535.0,927541.14452,91032.0,1501123.0
2011-07-04 00:00:00,15.85,6737650.0,106791752.5,756970.8152,202.0,0.0238765853659,0.0,53.0,0.0,11.2438433651,1379192.28823,130207.75,15.26228889,13.5252985579,13.7132964718,20364.0,9495.0,945327.0,9495.0,8321.0,1503044.18576,60738.0,962698.0
2011-07-06 00:00:00,16.5,6753000.0,111424500.0,1654911.136,209.0,0.0303115320513,0.0,66.0,0.0,10.695363201,1379192.28823,128997.0,18.73264167,9.0405126398,11.6707681173,23786.0,11053.0,964861.0,11053.0,10403.0,641728.813948,86477.0,1426877.0
2011-07-08 00:00:00,15.64276,6767150.0,105856903.334,500146.577,216.0,0.0233702176871,0.0,52.0,0.0,11.4216858395,1563027.99612,115177.64188,13.00884717,14.7652428826,14.0272368627,19803.0,8211.0,982464.0,8211.0,7106.0,351140.058125,49867.0,780059.0
2011-07-10 00:00:00,15.68,6782250.0,106345680.0,682889.0536,222.0,0.0263813819444,0.0,53.0,0.0,11.1885902101,1563027.99612,113084.16,12.79683879,13.8806120808,14.0355169418,25941.0,8057.0,998918.0,8057.0,6888.0,3308051.51303,51957.0,814691.0
2011-07-12 00:00:00,14.63988,6796900.0,99505800.372,372944.6165,229.0,0.0265944583333,0.0,53.0,0.0,11.1885902101,1563027.99612,105582.81456,12.17776867,12.7081461417,12.0048680569,20971.0,8795.0,1017580.0,8795.0,8485.0,693214.979302,56751.0,830828.0
2011-07-14 00:00:00,14.1,6813750.0,96073875.0,246019.9588,235.0,0.0239667727273,0.0,60.0,0.0,11.9655756413,1563027.99612,108767.4,14.32494418,15.3504131447,12.919277824,25498.0,8419.0,1035574.0,8419.0,7427.0,1118040.12689,50253.0,708563.0
2011-07-16 00:00:00,14.1,6829750.0,96299475.0,235142.3538,241.0,0.0210016540881,0.0,55.0,0.0,12.354068357,1563027.99612,112278.3,13.44019776,18.3693932398,14.3560030687,21029.0,7821.0,1052025.0,7821.0,7547.0,462605.069526,43349.0,611225.0
2011-07-18 00:00:00,13.6901,6845850.0,93720371.085,988928.9193,248.0,0.0275093856209,0.0,55.0,0.0,11.8878770982,1563027.99612,104866.166,10.45340351,4.08637905736,12.8119934026,19515.0,8185.0,1069320.0,8185.0,7428.0,1191448.45172,187452.0,2566237.0
2011-07-20 00:00:00,14.04,6861200.0,96331248.0,317305.451,255.0,0.0267926503497,0.0,60.0,0.0,12.0198487388,1690895.80305,100540.44,11.50496853,12.7617733604,11.7659964892,21109.0,8545.0,1087728.0,8545.0,7776.0,2284316.43817,56113.0,787825.0
2011-07-22 00:00:00,13.9389,6876100.0,95845270.29,207010.713,261.0,0.0247545944056,0.0,46.0,0.0,12.0198487388,1690895.80305,99816.4629,11.77873472,12.4826377047,11.8308003911,21044.0,8437.0,1104773.0,8437.0,7502.0,717267.659268,57368.0,799642.0
2011-07-24 00:00:00,13.979999,6892150.0,96352250.1079,368998.3836,267.0,0.0193711761364,0.0,46.0,0.0,14.7936599862,1690895.80305,123121.851193,7.9042719,21.2619352573,15.6524092541,20708.0,7866.0,1120673.0,7866.0,7495.0,640016.219762,41421.0,579072.0
2011-07-26 00:00:00,14.4,6908450.0,99481680.0,233602.5926,274.0,0.0226245029586,0.0,44.0,0.0,14.2052757822,1690895.80305,121795.2,8.61433947,13.6949206592,14.4977026544,21078.0,8401.0,1138629.0,8401.0,7210.0,1233720.07539,61760.0,889346.0
2011-07-28 00:00:00,14.0,6925800.0,96961200.0,445567.8547,280.0,0.0220292634731,0.0,59.0,0.0,14.0371660097,1690895.80305,116998.0,7.45699769,9.01289498907,14.9652084932,22225.0,7818.0,1154776.0,7818.0,6784.0,2869315.9449,92723.0,1298118.0
2011-07-30 00:00:00,13.8,6941450.0,95792010.0,82592.2614,285.0,0.0185224802632,0.0,62.0,0.0,12.7763427154,1690895.80305,104962.8,6.60580997,15.2704264266,15.3140939597,18672.0,6854.0,1169090.0,6854.0,6029.0,374677.143358,49809.0,687360.0
2011-08-01 00:00:00,13.5501,6958600.0,94289725.86,286422.3453,291.0,0.0199783942857,0.0,57.0,0.0,16.4311168693,1888786.70535,118658.2257,7.45372377,15.1336811077,14.7731854706,21414.0,8032.0,1184551.0,8032.0,7409.0,398551.885425,57864.0,784067.0
2011-08-03 00:00:00,13.1,6973900.0,91358090.0,943502.5985,297.0,0.022020408805,0.0,55.0,0.0,14.928843327,1888786.70535,104236.7,7.49064465,8.39550225121,12.9422274646,15703.0,8054.0,1201418.0,8054.0,7283.0,423218.633167,94777.0,1241578.0
2011-08-05 00:00:00,11.55,6987450.0,80705047.5,315963.6363,303.0,0.0227670869565,0.0,50.0,0.0,12.9571093026,1888786.70535,79764.3,6.39034612,5.89091737494,10.9146551724,18013.0,7308.0,1216977.0,7308.0,6879.0,443829.868038,117231.0,1354022.0
2011-08-07 00:00:00,9.8,7000100.0,68600980.0,693495.0112,308.0,0.0222477209302,0.0,51.0,0.0,12.1120804351,1888786.70535,63425.6,22.92516799,4.96340241511,9.43131598513,17200.0,6725.0,1230782.0,6725.0,6305.0,383287.172384,130394.0,1277865.0
2011-08-09 00:00:00,12.1,7013200.0,84859720.0,1112675.4216,314.0,0.0291677067669,0.0,61.0,0.0,12.4876488207,1888786.70535,80598.1,11.0804063,9.6115865432,9.33064366752,20864.0,8638.0,1246530.0,8638.0,7707.0,2787550.07421,69302.0,838551.0
2011-08-11 00:00:00,10.4959,7028250.0,73767809.175,550344.8832,320.0,0.024268837037,0.0,68.0,0.0,12.6754330135,1888786.70535,70931.2922,8.96972833,12.2264168209,8.73968607689,16032.0,8116.0,1263028.0,8116.0,7708.0,686891.884858,55274.0,580148.0
2011-08-13 00:00:00,10.05,7041500.0,70767075.0,291645.648,325.0,0.0236843828125,0.0,47.0,0.0,12.0181883387,1888786.70535,64380.3,6.7979716,14.2784559356,8.71653127539,15861.0,7386.0,1277478.0,7386.0,6333.0,326912.933488,44865.0,450891.0
2011-08-15 00:00:00,11.89,7054800.0,83881572.0,431473.889,331.0,0.0266248321678,0.0,49.0,0.0,13.4265697846,1888786.70535,85120.51,9.26323877,10.7158355395,10.1977369115,16500.0,8347.0,1293446.0,8347.0,7310.0,348419.196242,66808.0,794343.0
2011-08-17 00:00:00,11.3,7068000.0,79868400.0,249586.9824,337.0,0.0277746821705,0.0,45.0,0.0,11.5792819315,1805700.83619,72964.1,7.99886482,10.2415816491,8.97688238189,16997.0,8128.0,1310833.0,8128.0,7124.0,339782.97716,63047.0,712430.0
2011-08-19 00:00:00,11.81,7082650.0,83646096.5,384923.394,343.0,0.0262231037037,0.0,55.0,0.0,12.1178531841,1805700.83619,79800.17,7.41319369,12.2504136432,10.2478708103,20161.0,7787.0,1326077.0,7787.0,6889.0,564623.056083,55157.0,651408.0
2011-08-21 00:00:00,11.59,7097150.0,82255968.5,99998.336,349.0,0.0210086206897,0.0,48.0,0.0,13.0154719385,1805700.83619,84085.45,5.57001909,17.735354675,11.4324201224,18708.0,7355.0,1340557.0,7355.0,6952.0,237932.120018,40907.0,474112.0
2011-08-23 00:00:00,11.49,7114450.0,81745030.5,141152.013,355.0,0.0194189647059,0.0,47.0,0.0,15.2595188244,1805700.83619,97722.45,5.45671341,17.8775668809,13.1612727273,21892.0,7425.0,1355906.0,7425.0,6646.0,435943.322506,47574.0,546621.0
2011-08-25 00:00:00,10.96554,7127400.0,78155789.796,556029.6742,361.0,0.0235672265625,0.0,50.0,0.0,11.489520056,1805700.83619,70245.24924,6.85117903,4.86043083382,9.91884343971,18626.0,7082.0,1370321.0,7082.0,6491.0,394895.949271,131799.0,1445247.0
2011-08-27 00:00:00,9.11,7141650.0,65060431.5,189946.6452,367.0,0.0259843358779,0.0,56.0,0.0,11.7588056823,1805700.83619,59716.05,5.07591598,0.579921769472,8.54551373784,16681.0,6988.0,1384788.0,6988.0,6510.0,2731977.81092,1130325.0,10297260.0
2011-08-29 00:00:00,9.4811,7153600.0,67823996.96,193649.6397,372.0,0.026202248,0.0,44.0,0.0,11.2202344297,1805700.83619,59304.2805,5.35302216,15.1925350497,7.59629569617,17103.0,7807.0,1398048.0,7807.0,6387.0,235746.913228,41172.0,390351.0
2011-08-31 00:00:00,9.0,7168900.0,64520100.0,164353.718,377.0,0.019809781457,0.0,47.0,0.0,13.344420975,1777774.482,68040.0,10.10021477,15.2560728129,9.34615384615,14550.0,7280.0,1413174.0,7280.0,6873.0,267606.555938,49554.0,445986.0
2011-09-02 00:00:00,8.4989,7183350.0,61050573.315,142098.2876,382.0,0.0178291666667,0.0,48.0,0.0,14.3165311122,1777774.482,68883.5845,5.26021947,14.4434249763,9.95859252566,13891.0,6917.0,1427313.0,6917.0,6478.0,243024.952014,56115.0,476920.0
2011-09-04 00:00:00,8.5939999988,7196750.0,61848869.4914,161109.132,389.0,0.0402991269841,0.0,51.0,0.0,11.135079754,1777774.482,54219.5459924,9.10167977,9.53548063701,8.20017332009,14161.0,6612.0,1440250.0,6612.0,5247.0,1672147.94238,66163.0,568608.0
2011-09-06 00:00:00,7.65713,7211950.0,55222838.7035,555619.1088,395.0,0.0226471466667,0.0,45.0,0.0,13.2560473261,1777774.482,57474.41778,6.40762714,8.89711433954,7.45936635691,15194.0,7705.0,1455236.0,7705.0,5960.0,3276984.70718,84364.0,645989.0
2011-09-08 00:00:00,7.31509,7225550.0,52855548.5495,217222.192,400.0,0.022094104,0.0,48.0,0.0,11.0467061051,1777774.482,45748.57286,4.9515221,10.0799786598,7.05887561487,13362.0,6481.0,1468895.0,6481.0,5129.0,384196.014898,62044.0,453856.0
2011-09-10 00:00:00,6.2089200002,7239700.0,44950718.1254,224536.1317,406.0,0.0227862307692,0.0,40.0,0.0,12.6374317843,1777774.482,44424.8226014,5.89377078,9.62250381968,6.88436736424,13186.0,6453.0,1482614.0,6453.0,5973.0,313641.362809,74357.0,461676.0
2011-09-12 00:00:00,7.081,7253100.0,51359201.1,387662.9644,411.0,0.0233267846154,0.0,50.0,0.0,11.4885743493,1777774.482,46061.905,5.38775655,8.12817654276,7.17251712862,12932.0,6422.0,1495337.0,6422.0,5639.0,633133.723651,80030.0,566694.0
2011-09-14 00:00:00,5.9900000009,7267500.0,43532325.0065,251748.999,415.0,0.0183580526316,0.0,51.0,0.0,13.2639252302,1755425.32033,45541.9700068,3.85622561,9.72091546687,6.99032540397,13152.0,6515.0,1508416.0,6515.0,6002.0,337226.502724,78213.0,468495.0
2011-09-16 00:00:00,5.23,7281200.0,38080676.0,155547.9926,419.0,0.021916531746,0.0,54.0,0.0,10.9950959145,1755425.32033,32985.61,7.98324496,7.10211068034,5.45938596491,12058.0,6042.0,1520498.0,6042.0,5762.0,535163.491949,88805.0,464448.0
2011-09-18 00:00:00,5.0,7295700.0,36478500.0,241625.5835,423.0,0.0141410179641,0.0,43.0,0.0,14.57286522,1755425.32033,41770.0,4.96046949,14.8311029074,7.2329004329,11736.0,5775.0,1532454.0,5775.0,5539.0,300685.94185,56328.0,281638.0
2011-09-20 00:00:00,6.795,7308750.0,49662956.25,733569.408,428.0,0.027390705036,0.0,39.0,0.0,12.1295105724,1755425.32033,47266.02,6.01759103,8.49241970822,6.37008355795,18459.0,7420.0,1546146.0,7420.0,6317.0,339001.207158,81908.0,556567.0
2011-09-22 00:00:00,5.83001,7323650.0,42696952.7365,193308.4449,433.0,0.0194530466667,0.0,44.0,0.0,13.0893998982,1755425.32033,43748.39504,4.47693446,10.0395958344,6.42602747356,14757.0,6808.0,1561032.0,6808.0,6410.0,314771.65472,74744.0,435759.0
2011-09-24 00:00:00,5.66,7336550.0,41524873.0,109592.3717,437.0,0.0221707903226,0.0,42.0,0.0,10.8205705825,1755425.32033,35131.62,7.17138576,9.30081247175,5.63819932595,17662.0,6231.0,1573083.0,6231.0,5855.0,337969.879813,66736.0,377726.0
2011-09-26 00:00:00,5.46014,7350500.0,40134759.07,291182.661,441.0,0.0192489489051,0.0,41.0,0.0,11.9549852404,1755425.32033,37418.33942,3.33132041,10.4550377385,6.32387010647,17160.0,5917.0,1584671.0,5917.0,5608.0,346174.17797,65547.0,357898.0
2011-09-28 00:00:00,4.989,7363950.0,36738746.55,166067.7012,445.0,0.0177837744361,0.0,48.0,0.0,11.6059345764,1755425.32033,33196.806,4.57610176,10.2110976528,5.72852562554,11610.0,5795.0,1596521.0,5795.0,5482.0,390599.567693,65164.0,325105.0
2011-09-30 00:00:00,5.35,7376800.0,39465880.0,214896.936,449.0,0.0191161463415,0.0,45.0,0.0,10.3292040559,1689334.4046,32918.55,3.38489362,10.2110639553,5.71304234641,11409.0,5762.0,1607992.0,5762.0,5490.0,282245.872715,60258.0,322381.0
